"Patent ID","Annotation Reference","Chemical ID","SMILES","Type","Chemical Document Count","Annotation Document Count","Title Count","Abstract Count","Claims Count","Description Count","Chemical Corpus Count","Annotation Corpus Count","Molecular Weight","Med Chem Alert","Log P","Donor Count","Acceptor Count","Ring Count","Rotatable Bound Count","Radical","Fragment","Connected","Singleton","Simple","Lipinski","Lead Likeness","Bio Availability"
"WO-2011058149-A1","integrins","1515","COC1=CC2=C(C=C1OC)C(CCN1CCN(CC1)C1=CC=CC=C1)=C(C)N2","TEXT","2","2","0","0","0","2","512105","36763","379.4949951171875","0","3.9245200157165527","1","4","4","6","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","wortmannin","4530","COC[C@H]1OC(=O)C2=COC3=C2[C@@]1(C)C1=C(C2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O","TEXT","7","7","0","0","0","7","25329","2352","428.4320068359375","0","1.442620038986206","0","5","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","wortmannin","4531","COC[C@H]1OC(=O)C2=COC3=C2[C@@]1(C)C1=C([C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O","TEXT","7","7","0","0","0","7","25338","2352","428.4320068359375","0","1.442620038986206","0","5","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","wortmannin","4530","COC[C@H]1OC(=O)C2=COC3=C2[C@@]1(C)C1=C(C2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O","TEXT","7","7","0","0","0","7","25329","9347","428.4320068359375","0","1.442620038986206","0","5","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","wortmannin","4531","COC[C@H]1OC(=O)C2=COC3=C2[C@@]1(C)C1=C([C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O","TEXT","7","7","0","0","0","7","25338","9347","428.4320068359375","0","1.442620038986206","0","5","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","sodium ethoxide","676","[Na].CCOC1=CC=C(NC(=S)NC2=CC=C(OCC)C=C2)C=C1","TEXT","2","2","0","0","0","2","80179","24798","339.4079895019531","1","4.406799793243408","2","2","2","6","0","0","0","0","0","1","0","1"
"WO-2011058149-A1","copper iodide","7219","[Cu++].[I-].[I-]","TEXT","1","1","0","0","0","1","29758","11664","317.3550109863281","0","0.15600000321865082","0","0","0","0","0","0","0","0","0","1","1","1"
"WO-2011058149-A1","copper iodide","7221","I[Cu]I","TEXT","1","1","0","0","0","1","28632","11664","317.3550109863281","0","1.1172000169754028","0","0","0","0","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","bis(cycloocat-1 ,5-dien)rhodium(l)tetrafluoroborate","11521","[Rh+3].F[B-](F)(F)F.F[B-](F)(F)F.F[B-](F)(F)F.C1C\C=C/CC\C=C/1.C1C\C=C/CC\C=C/1","TEXT","1","1","0","0","0","1","76","1","579.6810302734375","1","2.832710027694702","0","0","2","0","0","0","0","0","0","0","0","1"
"WO-2011058149-A1","pyridine","824092","C1=C[U]=[V][W]=N1","TEXT","3","3","0","0","0","3","1617123","457260","512.8499755859375","1","0.06350000202655792","0","1","1","0","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","thiol","14923480","C1=CC(=CC=N1)S(C1=CC=NC=C1)(C1=CC=NC=C1)C1=CC=NC=C1","TEXT","2","2","0","0","0","2","1","306831","344.4330139160156","0","1.7756999731063843","0","4","4","4","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","thiol","14923700","FC1=CC=C(CC1)S(C1=CC=C(F)C=C1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1","TEXT","2","2","0","0","0","2","1","306831","414.4580078125","0","5.621699810028076","0","0","4","4","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","dimethylamine","13199343","[Rb]N[Ra]","TEXT","3","3","0","0","0","3","141569","40098","326.48199462890625","1","-0.045499999076128006","1","1","0","0","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","sulfoxides","2716","CCCCCCCCS(=O)C(C)CC1=CC=C2OCOC2=C1","TEXT","1","1","0","0","0","1","251372","22984","324.4779968261719","0","4.20382022857666","0","3","2","10","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","trimethylamine","12798550","CN([Rb])[Ra]","TEXT","1","1","0","0","0","1","135170","40298","340.5090026855469","1","0.07050000131130219","0","1","0","0","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","trimethylamine","13787334","CN([Re])[Rf]","TEXT","1","1","0","0","0","1","135170","40298","476.24798583984375","1","0.07050000131130219","0","1","0","0","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","triphenylphosphite","13289","O(P(OC1=CC=CC=C1)OC1=CC=CC=C1)C1=CC=CC=C1","TEXT","1","1","0","0","0","1","36919","139","310.28399658203125","0","5.951000213623047","0","3","3","6","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","dibenzoyltartaric acid","7684","OC(=O)C(O)(C(=O)C1=CC=CC=C1)C(O)(C(O)=O)C(=O)C1=CC=CC=C1","TEXT","1","1","0","0","0","1","9865","1215","358.29901123046875","0","1.3963199853897095","4","8","2","7","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","dibenzoyltartaric acid","7685","OC(=O)C(OC(=O)C1=CC=CC=C1)C(OC(=O)C1=CC=CC=C1)C(O)=O","TEXT","1","1","0","0","0","1","8175","1215","358.29901123046875","0","3.161799907684326","2","6","2","9","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","dibenzoyltartaric acid","7686","OC(C(O)=O)C(OC(=O)C1=CC=CC=C1)(C(O)=O)C(=O)C1=CC=CC=C1","TEXT","1","1","0","0","0","1","5700","1215","358.29901123046875","0","2.279059886932373","3","7","2","8","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","dinitrobenzoylphenylglycine","7695","OC(=O)CN(C(=O)C1=C(C(=CC=C1)[N+]([O-])=O)[N+]([O-])=O)C1=CC=CC=C1","TEXT","1","1","0","0","0","1","1150","440","345.2640075683594","1","2.2871499061584473","1","7","2","6","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","dinitrobenzoylphenylglycine","7696","OC(=O)C(N(C(=O)C1=CC=CC=C1)C1=CC=CC=C1)([N+]([O-])=O)[N+]([O-])=O","TEXT","1","1","0","0","0","1","1151","440","345.2640075683594","1","3.041800022125244","1","7","2","6","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","dinitrobenzoylphenylglycine","7697","OC(=O)CNC1=C(C=CC=C1)C(=O)C1=C(C(=CC=C1)[N+]([O-])=O)[N+]([O-])=O","TEXT","1","1","0","0","0","1","772","440","345.2640075683594","1","2.913330078125","2","8","2","7","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","fingolimod","7445","CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1","TEXT","2","2","0","0","0","2","3857","467","307.47100830078125","0","4.060979843139648","3","3","1","12","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","mycophenolate mofetil","4195","COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1","TEXT","2","2","0","0","0","2","31057","11249","433.4949951171875","0","3.473639965057373","1","6","3","10","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","diflucortolone valerate","3015","CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C","TEXT","1","1","0","0","0","1","327991","1027","478.5690002441406","0","4.042119979858398","1","4","4","7","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","diflucortolone valerate","13157","CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C","TEXT","1","1","0","0","0","1","2531","1027","478.5690002441406","0","4.042119979858398","1","4","4","7","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","diflucortolone valerate","13158","CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C","TEXT","1","1","0","0","0","1","2498","1027","478.5690002441406","0","4.042119979858398","1","4","4","7","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","difluprednate","4580","CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)COC(C)=O","TEXT","1","1","0","0","0","1","47483","2431","508.552001953125","0","3.00423002243042","1","5","4","8","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","difluprednate","4581","CCCC(=O)OC1(CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)COC(C)=O","TEXT","1","1","0","0","0","1","5906","2431","508.552001953125","0","3.00423002243042","1","5","4","8","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","alclometasone dipropionate","6833","CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C","TEXT","1","1","0","0","0","1","4403","95","521.0419921875","1","3.9671099185943604","1","5","4","8","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","alclometasone dipropionate","6834","CCC(O)=O.CCC(O)=O.C[C@@H]1C[C@H]2[C@@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","TEXT","1","1","0","0","0","1","3442","95","557.072998046875","1","1.6837899684906006","3","5","4","4","0","0","0","0","0","0","0","1"
"WO-2011058149-A1","amcinonide","4720","CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C","TEXT","1","1","0","0","0","1","7472","2888","502.5719909667969","0","3.1952600479125977","1","6","6","4","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","amsacrine","4047","COC1=CC(NS(C)(=O)=O)=CC=C1NC1=C2C=CC=CC2=NC2=C1C=CC=C2","TEXT","1","1","0","0","0","1","30331","12872","393.4590148925781","1","3.1616199016571045","2","5","4","4","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","beclometasone dipropionate","6890","CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C","TEXT","1","1","0","0","0","1","27446","962","521.0419921875","0","4.428390026092529","1","5","4","8","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","betamethasone","4565","C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","TEXT","1","1","0","0","0","1","51993","17403","392.46099853515625","0","1.681570053100586","3","5","4","2","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","betamethasone","4566","CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@]12C","TEXT","1","1","0","0","0","1","43941","17403","504.5880126953125","0","3.9648900032043457","1","5","4","8","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","betamethasone acetate","7592","C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O","TEXT","1","1","0","0","0","1","1978","788","434.49798583984375","0","2.1226999759674072","2","5","4","4","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","betamethasone acetate","7593","CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@H](C[C@]12C)OC(C)=O","TEXT","1","1","0","0","0","1","1942","788","546.6240234375","0","4.406020164489746","0","5","4","10","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","betamethasone acetate","7594","CC(O)=O.C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","TEXT","1","1","0","0","0","1","1942","788","452.51300048828125","0","1.681570053100586","3","5","4","2","0","0","0","0","0","1","0","1"
"WO-2011058149-A1","betamethasone dipropionate","7519","CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C","TEXT","1","1","0","0","0","1","9096","2318","504.5880126953125","0","3.9648900032043457","1","5","4","8","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","betamethasone dipropionate","7520","CCC(O)=O.CCC(O)=O.CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@]12C","TEXT","1","1","0","0","0","1","7907","2318","652.7449951171875","0","3.9648900032043457","1","5","4","10","0","0","0","0","0","0","0","1"
"WO-2011058149-A1","betamethasone dipropionate","7521","CCC(O)=O.CCC(O)=O.C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","TEXT","1","1","0","0","0","1","8046","2318","540.6179809570312","0","1.681570053100586","3","5","4","4","0","0","0","0","0","0","0","1"
"WO-2011058149-A1","betamethasone phosphate","7424","C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(O)(O)=O","TEXT","1","1","0","0","0","1","472","150","472.4410095214844","0","1.5579999685287476","4","7","4","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","betamethasone phosphate","7425","CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@H](C[C@]12C)OP(O)(O)=O","TEXT","1","1","0","0","0","1","452","150","584.5679931640625","0","3.841330051422119","2","7","4","10","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","betamethasone phosphate","7426","OP(O)(O)=O.C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","TEXT","1","1","0","0","0","1","452","150","490.45599365234375","0","1.681570053100586","3","5","4","2","0","0","0","0","0","1","0","1"
"WO-2011058149-A1","betamethasone valerate","7270","CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO","TEXT","1","1","0","0","0","1","11411","2724","476.5780029296875","0","3.712369918823242","2","5","4","7","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","betamethasone valerate","7271","CCCCC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@H](C)[C@]2(OC(=O)CC)C(=O)COC(=O)CC)[C@@H]2CCC3=CC(=O)C=C[C@]3(C)C12F","TEXT","1","1","0","0","0","1","8693","2724","588.7039794921875","0","5.995689868927002","0","5","4","13","0","0","1","0","0","0","0","0"
"WO-2011058149-A1","betamethasone valerate","7272","CCCCC(O)=O.C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","TEXT","1","1","0","0","0","1","8695","2724","494.5929870605469","0","1.681570053100586","3","5","4","5","0","0","0","0","0","1","0","1"
"WO-2011058149-A1","budesonide","4095","CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO","TEXT","1","1","0","0","0","1","94800","36177","430.53399658203125","0","2.7338900566101074","2","6","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","budesonide","4096","CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO","TEXT","1","1","0","0","0","1","91303","36177","430.53399658203125","0","2.7338900566101074","2","6","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","clobetasol propionate","3997","CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl","TEXT","1","1","0","0","0","1","26809","3544","466.9700012207031","1","4.177820205688477","1","4","4","5","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","cortisone acetate","4501","CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C","TEXT","1","1","0","0","0","1","8302","2567","402.4809875488281","0","2.1018099784851074","1","5","4","4","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","cortisone acetate","4502","CC(O)=O.C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO","TEXT","1","1","0","0","0","1","7359","2567","420.4960021972656","0","1.6606800556182861","2","5","4","2","0","0","0","0","0","1","1","1"
"WO-2011058149-A1","cortivazol","4875","C[C@@H]1C[C@H]2[C@@H]3C=C(C)C4=CC5=C(C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O)C=NN5C1=CC=CC=C1","TEXT","1","1","0","0","0","1","3602","1452","530.6539916992188","0","3.628779888153076","2","5","6","5","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","desonide","3631","CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO","TEXT","1","1","0","0","0","1","12756","4484","416.5069885253906","0","1.9005099534988403","2","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","desoximetasone","4213","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@H]1C(=O)CO","TEXT","1","1","0","0","0","1","11135","3125","376.4620056152344","0","2.3510398864746094","2","4","4","2","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","desoximetasone","4214","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO","TEXT","1","1","0","0","0","1","11142","3125","376.4620056152344","0","2.3510398864746094","2","4","4","2","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","dexamethasone","3774","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","TEXT","2","1","0","0","0","1","287925","103527","392.46099853515625","0","1.681570053100586","3","5","4","2","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","dexamethasone acetate","3774","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","TEXT","2","1","0","0","0","1","287925","2184","392.46099853515625","0","1.681570053100586","3","5","4","2","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","dexamethasone acetate","7546","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O","TEXT","1","1","0","0","0","1","6820","2184","434.49798583984375","0","2.1226999759674072","2","5","4","4","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","dexamethasone acetate","7547","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(C)=O)C(=O)CO","TEXT","1","1","0","0","0","1","6419","2184","434.49798583984375","0","2.1226999759674072","2","5","4","4","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","dexamethasone acetate","7548","CC(O)=O.C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","TEXT","1","1","0","0","0","1","6340","2184","452.51300048828125","0","1.681570053100586","3","5","4","2","0","0","0","0","0","1","0","1"
"WO-2011058149-A1","dexamethasone isonicotinate","7811","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C1=CC=NC=C1","TEXT","1","1","0","0","0","1","656","46","497.55499267578125","0","2.959199905395508","2","6","5","5","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","dexamethasone isonicotinate","7812","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=NC=C1)C(=O)CO","TEXT","1","1","0","0","0","1","211","46","497.55499267578125","0","2.959199905395508","2","6","5","5","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","dexamethasone isonicotinate","7813","OC(=O)C1=CC=NC=C1.C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","TEXT","1","1","0","0","0","1","176","46","515.5700073242188","0","1.681570053100586","3","5","5","3","0","0","0","0","0","0","0","1"
"WO-2011058149-A1","fluclorolone acetonide","6701","CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@@]2(O1)C(=O)CO","TEXT","1","1","0","0","0","1","5054","567","487.38800048828125","1","3.422489881515503","1","5","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","fludrocortisone acetate","4737","CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C","TEXT","1","1","0","0","0","1","4056","1535","422.48699951171875","0","1.7598999738693237","2","5","4","4","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","fludrocortisone acetate","4738","CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)C(=O)C[C@]12C","TEXT","1","1","0","0","0","1","3818","1535","420.47100830078125","0","2.323430061340332","1","5","4","4","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","fludroxycortide","4694","CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO","TEXT","1","1","0","0","0","1","10628","562","436.5140075683594","0","1.5629700422286987","2","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","flumetasone pivalate","6967","C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C(C)(C)C)C(=O)CO","TEXT","1","1","0","0","0","1","293","156","494.5679931640625","0","3.582509994506836","2","5","4","5","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","flumetasone pivalate","6968","C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C","TEXT","1","1","0","0","0","1","3070","156","494.5679931640625","0","3.582509994506836","2","5","4","5","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","flunisolide","4351","CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO","TEXT","1","1","0","0","0","1","29067","11485","434.49798583984375","0","1.560789942741394","2","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","fluocinolone acetonide","4795","CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO","TEXT","1","1","0","0","0","1","15144","5153","452.4880065917969","0","1.6044000387191772","2","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","fluocinonide","4262","CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C","TEXT","1","1","0","0","0","1","14979","5383","494.5249938964844","0","2.045520067214966","1","6","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","fluocortolone","4644","C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO","TEXT","1","1","0","0","0","1","6169","2676","376.4620056152344","0","1.967710018157959","2","4","4","2","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","fluocortolone hexanoate","7380","CCCCCC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](C)[C@@H]2C(=O)CO)[C@@H]2C[C@H](F)C3=CC(=O)C=C[C@]3(C)[C@@H]12","TEXT","1","1","0","0","0","1","355","89","474.6050109863281","0","4.443079948425293","1","4","4","8","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","fluocortolone pivalate","8133","C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](C[C@]2(C)[C@H]1C(=O)CO)OC(=O)C(C)(C)C","TEXT","1","1","0","0","0","1","310","102","460.5780029296875","0","4.208380222320557","1","4","4","5","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","fluocortolone pivalate","8134","CC(C)(C)C(O)=O.C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO","TEXT","1","1","0","0","0","1","311","102","478.5929870605469","0","1.967710018157959","2","4","4","3","0","0","0","0","0","1","0","1"
"WO-2011058149-A1","fluorometholone","5051","C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]2(C)C=CC(=O)C=C12","TEXT","1","1","0","0","0","1","19574","3273","376.4620056152344","0","2.4208600521087646","2","4","4","1","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","fluprednidene acetate","7333","CC(=O)OCC(=O)[C@@]1(O)C(=C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C","TEXT","1","1","0","0","0","1","2000","970","432.48199462890625","1","1.8530000448226929","2","5","4","4","0","0","1","0","0","1","1","1"
